1,('schopná'# 2),obsluha,('vánoční'# 1)
1,('kuchyně'# 2),obsluha,('klasicky'# 1)
1,('starobrno'# 2),obsluha,('středeční'# 1)
1,('závěr'# 2),obsluha,('perfektni#'# 1)
1,('protivná'# 2),obsluha,('průměrná#záleží'# 1)
1,('skvělé.'# 2),obsluha,('mysli'# 1)
1,('restauraci#'# 2),obsluha,('povětšinou'# 1)
1,('restauraci.'# 2),obsluha,('(vrchní'# 1)
1,('vážně'# 2),obsluha,('pustí'# 1)
1,('standartní'# 2),obsluha,('?velmi'# 1)
1,('pozdní'# 2),obsluha,('bere'# 1)
1,('pohodě.'# 2),obsluha,('dojem'# 1)
1,('snad'# 2),obsluha,('dnes'# 1)
1,('restaurace#'# 2),obsluha,('bohužel'# 1)
1,('všechno'# 2),obsluha,('snaživá'# 1)
1,('poslední'# 2),obsluha,('velimi'# 1)
1,('nápoje'# 2),obsluha,('profi#'# 1)
1,('taky#'# 2),obsluha,('neskončila'# 1)
1,('víno'# 2),obsluha,('přesná#'# 1)
1,('profesionální#'# 1),obsluha,('decentní'# 1)
1,('pozorná#'# 1),obsluha,('všímavá'# 1)
1,('nabízí'# 1),obsluha,('akční#'# 1)
1,('normální#'# 1),obsluha,('obstojná'# 1)
1,('moderní'# 1),obsluha,('zdvořilá#'# 1)
1,('patro'# 1),obsluha,('(dva'# 1)
1,('rybářské'# 1),obsluha,('(aspoň'# 1)
1,('nepůsobí'# 1),obsluha,('tradičně'# 1)
1,('vhodnější'# 1),obsluha,('vzorná'# 1)
1,('variabilitou'# 1),obsluha,('přijmná#'# 1)
1,('nekoná.'# 1),obsluha,('pohotová#'# 1)
1,('první'# 1),obsluha,('(stále'# 1)
1,('celém'# 1),obsluha,('ničím'# 1)
1,('vody'# 1),obsluha,('profesionálníostatní:'# 1)
1,('stůl'# 1),obsluha,('nabízí'# 1)
1,('zdrojů'# 1),obsluha,('přišla'# 1)
1,('plzen'# 1),obsluha,('profi'# 1)
1,('přinesení'# 1),obsluha,('bleskově'# 1)
1,('všeho'# 1),obsluha,('správně'# 1)
1,('dobrého:'# 1),obsluha,('zpočátku'# 1)
1,('potřeba#'# 1),obsluha,('obsluhující'# 1)
1,('prázdný'# 1),obsluha,('dala'# 1)
1,('mírně'# 1),obsluha,('informovala'# 1)
1,('nádherné#'# 1),obsluha,('výborná'# 1)
1,('kategorie'# 1),obsluha,('průměrná#'# 1)
1,('okna.'# 1),obsluha,('fantastická#'# 1)
1,('zvyknout.'# 1),obsluha,('rychlá#pivo'# 1)
1,('svých'# 1),obsluha,('chce'# 1)
1,('vybavena'# 1),obsluha,('výjimečně'# 1)
1,('portské'# 1),obsluha,('příjemně'# 1)
1,('zeleniny#'# 1),obsluha,('dotazem'# 1)
1,('oldies'# 1),obsluha,('plně'# 1)
1,('makrela.'# 1),obsluha,('mimořádně'# 1)
