8,0.0,navíc
8,0.0,úsměv
8,0.0,zájem
8,0.0,jídelní
8,0.0,lístek
8,0.0,vybírat
8,0.0,rozlévaný
8,0.0,Sauvignon
8,0.0,habánský
8,0.0,sklep
8,0.0,česnekový
8,0.0,polévka
8,0.0,kuřecí
9,1.0,grand
9,1.0,restaurant
9,1.0,zelený
9,1.0,kočka
9,1.0,nacházet
9,1.0,brněnský
9,1.0,Žabovřesky
9,1.0,sad
9,1.0,národní
9,1.0,odboj
9,1.0,jiné
9,1.0,ukrývat
9,1.0,veleznámý
9,1.0,klub
9,1.0,šelepek
9,1.0,první
9,1.0,věc
9,1.0,člověk
9,1.0,přivítat
9,1.0,vstup
9,1.0,restaurant
9,1.0,centrální
9,1.0,bar
9,1.0,zákoutí
9,1.0,sezení
9,1.0,další
9,1.0,prostora
9,1.0,pravý
9,1.0,levý
9,1.0,křídlo
9,1.0,okno
9,1.0,zvýšený
9,1.0,stupeň
9,1.0,stol
9,1.0,zbytek
9,1.0,restaurant
9,1.0,oddělovat
9,1.0,dřevěný
9,1.0,zábradlíčko
9,1.0,snažit
9,1.0,dát
9,1.0,host
9,1.0,pocit
9,1.0,určitý
9,1.0,výjimečnost
9,1.0,zajistit
9,1.0,klid
9,1.0,intimita
9,1.0,osvětlení
9,1.0,tlumený
9,1.0,kombinace
9,1.0,tmavý
9,1.0,nábytek
9,1.0,podlaha
9,1.0,inklinovat
9,1.0,spíše
9,1.0,atmosféra
9,1.0,ponurost
9,1.0,stísněnost
9,1.0,pocit
9,1.0,snažit
9,1.0,rozehnat
9,1.0,sympatický
9,1.0,obsluha
9,1.0,fungovat
9,1.0,velice
9,1.0,dobře
9,1.0,dávat
9,1.0,přesně
9,1.0,člověk
9,1.0,podnik
9,1.0,typ
9,1.0,očekávat
9,1.0,klid
9,1.0,uvolněnost
9,1.0,pohoda
9,1.0,rychlost
9,1.0,jemný
9,1.0,finesa
9,1.0,vrcholný
9,1.0,servírování
9,1.0,podnik
9,1.0,stavěný
9,1.0,myslet
9,1.0,host
9,1.0,vadit
9,1.0,pití
9,1.0,mít
9,1.0,čepovaný
9,1.0,Dalešice
9,1.0,#num#
9,1.0,jídlo
9,1.0,paprika
9,1.0,plněný
9,1.0,kuskus
9,1.0,balkánský
9,1.0,sýr
9,1.0,moravský
9,1.0,klasika
9,1.0,vepřový
9,1.0,vrabc
10,1.0,mamut
10,1.0,Pub
11,0.0,restaurace
11,0.0,zlatý
11,0.0,meč
11,0.0,nacházet
11,0.0,centrum
11,0.0,Brno
11,0.0,obchodně-kulturní
11,0.0,centrum
11,0.0,velký
11,0.0,špalíček
